Corp ID,Corp Name,Schl ID,Schl Name,year,American Indian,Asian or Pacific Islander,Black,Hispanic,Multiracial,White,Free Meals,Reduced Price Meals,Paid Meals,TOTAL ENROLLMENT,School Name,ELL N,ELL %,Special Education N,Special Education %,Total Enrollment,white_percent,free_meals_percent,reduced_meals_percent,free_reduced_meal_percent
0875,Logansport Community Sch Corp,0701,Logansport Comm High Sch,2006,4,18,20,223,26,989,365,107,808,1280,Logansport Comm High Sch,126,0.0984375,140,0.109375,1280,0.77265625,0.28515625,0.08359375,0.36875
0875,Logansport Community Sch Corp,0702,Lincoln Middle School,2006,2,8,14,107,16,448,198,62,335,595,Lincoln Middle School,58,0.09747899159663866,89,0.1495798319327731,595,0.7529411764705882,0.33277310924369746,0.10420168067226891,0.4369747899159664
0875,Logansport Community Sch Corp,0705,Franklin Elementary School,2006,1,NA,2,67,18,286,119,38,217,374,Franklin Elementary School,39,0.10427807486631016,44,0.11764705882352941,374,0.7647058823529411,0.3181818181818182,0.10160427807486631,0.4197860962566845
0875,Logansport Community Sch Corp,0709,Fairview Elementary School,2006,2,4,7,80,15,321,221,49,159,429,Fairview Elementary School,72,0.16783216783216784,83,0.19347319347319347,429,0.7482517482517482,0.5151515151515151,0.11421911421911422,0.6293706293706294
0875,Logansport Community Sch Corp,0711,Landis Elementary School,2006,1,8,10,182,28,515,296,55,393,744,Landis Elementary School,140,0.1881720430107527,102,0.13709677419354838,744,0.6922043010752689,0.3978494623655914,0.0739247311827957,0.4717741935483871
0875,Logansport Community Sch Corp,0713,Columbia Elementary School,2006,1,1,7,138,28,268,251,50,142,443,Columbia Elementary School,129,0.291196388261851,79,0.17832957110609482,443,0.6049661399548533,0.5665914221218962,0.11286681715575621,0.6794582392776524
0875,Logansport Community Sch Corp,0715,Columbia Middle School,2006,3,2,14,103,16,299,189,53,195,437,Columbia Middle School,79,0.18077803203661327,60,0.13729977116704806,437,0.6842105263157895,0.43249427917620137,0.12128146453089245,0.5537757437070938
1010,Greater Clark County Schools,0755,W E Wilson Elementary,2006,1,5,81,19,69,396,180,54,337,571,W E Wilson Elementary,0,0,102,0.1786339754816112,571,0.6935201401050788,0.31523642732049034,0.09457092819614711,0.4098073555166375
1010,Greater Clark County Schools,0761,Thomas Jefferson Elem Sch,2006,NA,2,27,13,29,317,63,42,283,388,Thomas Jefferson Elem Sch,0,0,84,0.21649484536082475,388,0.8170103092783505,0.16237113402061856,0.10824742268041238,0.2706185567010309
0940,West Clark Community Schools,0765,Henryville Jr & Sr High Sch,2006,NA,4,NA,1,3,425,71,51,311,433,Henryville Jr & Sr High Sch,1,0.0023094688221709007,58,0.13394919168591224,433,0.9815242494226328,0.16397228637413394,0.11778290993071594,0.2817551963048499
0940,West Clark Community Schools,0767,Henryville Elementary School,2006,2,NA,NA,4,2,538,130,66,350,546,Henryville Elementary School,2,0.003663003663003663,86,0.1575091575091575,546,0.9853479853479854,0.23809523809523808,0.12087912087912088,0.358974358974359
0940,West Clark Community Schools,0777,Silver Creek High School,2006,1,3,4,4,5,633,68,29,553,650,Silver Creek High School,1,0.0015384615384615385,73,0.1123076923076923,650,0.9738461538461538,0.10461538461538461,0.04461538461538461,0.14923076923076922
0940,West Clark Community Schools,0781,Silver Creek Middle School,2006,2,2,5,6,13,445,70,36,367,473,Silver Creek Middle School,5,0.010570824524312896,55,0.11627906976744186,473,0.9408033826638478,0.14799154334038056,0.07610993657505286,0.22410147991543342
0940,West Clark Community Schools,0789,Silver Creek Elementary School,2006,NA,4,4,27,15,809,166,77,616,859,Silver Creek Elementary School,18,0.020954598370197905,96,0.11175785797438882,859,0.9417927823050058,0.19324796274738068,0.08963911525029103,0.2828870779976717
1010,Greater Clark County Schools,0801,Northaven Elementary School,2006,NA,7,84,24,53,269,176,55,206,437,Northaven Elementary School,19,0.043478260869565216,62,0.14187643020594964,437,0.6155606407322655,0.40274599542334094,0.12585812356979406,0.528604118993135
1010,Greater Clark County Schools,0805,Utica Elementary School,2006,1,3,24,9,26,438,59,19,423,501,Utica Elementary School,0,0,95,0.18962075848303392,501,0.874251497005988,0.11776447105788423,0.03792415169660679,0.15568862275449102
1010,Greater Clark County Schools,0807,New Washington Elem School,2006,1,NA,1,2,4,402,91,36,283,410,New Washington Elem School,0,0,81,0.1975609756097561,410,0.9804878048780488,0.22195121951219512,0.08780487804878048,0.3097560975609756
1010,Greater Clark County Schools,0809,New Washington Middle/High School,2006,3,NA,NA,4,3,435,99,43,303,445,New Washington Middle/High School,0,0,56,0.1258426966292135,445,0.9775280898876404,0.22247191011235956,0.09662921348314607,0.31910112359550563
0940,West Clark Community Schools,0813,William W Borden High School,2006,NA,1,NA,4,5,293,73,22,208,303,William W Borden High School,0,0,46,0.15181518151815182,303,0.966996699669967,0.24092409240924093,0.07260726072607261,0.31353135313531355
0940,West Clark Community Schools,0815,William W Borden Elem Sch,2006,NA,3,1,3,7,322,104,41,191,336,William W Borden Elem Sch,3,0.008928571428571428,55,0.1636904761904762,336,0.9583333333333334,0.30952380952380953,0.12202380952380952,0.43154761904761907
1010,Greater Clark County Schools,0821,Charlestown Senior High Sch,2006,1,4,23,22,26,592,154,49,465,668,Charlestown Senior High Sch,6,0.008982035928143712,130,0.19461077844311378,668,0.8862275449101796,0.23053892215568864,0.07335329341317365,0.30389221556886226
1010,Greater Clark County Schools,0825,Jonathan Jennings Elem Sch,2006,NA,2,11,63,14,354,173,51,220,444,Jonathan Jennings Elem Sch,39,0.08783783783783784,81,0.18243243243243243,444,0.7972972972972973,0.38963963963963966,0.11486486486486487,0.5045045045045045
1010,Greater Clark County Schools,0829,Pleasant Ridge Elem School,2006,NA,NA,8,12,33,533,181,47,358,586,Pleasant Ridge Elem School,0,0,87,0.14846416382252559,586,0.909556313993174,0.30887372013651876,0.08020477815699659,0.3890784982935154
