fips_county,county_name.x,NAME,year,ENROLL,TOTALREV,TFEDREV,FEDRCOMP,FEDRHAND,FEDRNUTR,FEDROTHR,TSTREV,STRFORM,STRHAND,STRTRANS,STROTHR,TLOCREV,LOCRTAX,LOCRPROP,LOCRPAR,LOCRCICO,LOCROSCH,LOCRCHAR,LOCROTHR,TOTALEXP,TCURSPND,TSALWAGE,TEMPBENE,TCURINST,TCURISAL,TCURIBEN,TCURSSVC,TCURSPUP,TCURSSTA,TCURSGEN,TCURSSCH,TCURSOTH,TCURONON,TCAPOUT,TPAYOTH,TINTRST,DEBTOUT,LONGISSU,LONGRET,PCTTOTAL,PCTFTOT,PCTFCOMP,PCTSTOT,PCTSFORM,PCTLTOT,PCTLTAXP,PCTLOTHG,PCTLCHAR,PPCSTOT,PPSALWG,PPEMPBEN,PPITOTAL,PPISALWG,PPIEMBEN,PPSTOTAL,PPSPUPIL,PPSSTAFF,PPSGENAD,PPSSCHAD,FEDRSPEC,STRSPEC,CSA,CBSA,NCESID,county_name.y
057,Hamilton,MARION-ADAMS SCHOOLS,2010,1117,14121,912,192,NA,222,449,8070,7047,NA,0,1001,5139,3997,3997,0,412,17,481,232,13935,10683,6202,2387,5723,4105,1501,4450,698,362,474,736,2180,510,2142,421,689,27387,25000,501,100,6.5,1.4,57.1,49.9,36.4,28.3,3,3.4,9558,5552,2137,5124,3675,1344,3984,625,324,424,659,49,22,294,26900,1806480,Hamilton
057,Hamilton,NOBLESVILLE SCHOOLS,2010,9010,101492,5059,1210,NA,1064,2785,54819,48666,NA,0,5963,41614,34034,34034,0,3032,341,3564,643,78322,67466,39862,19623,40387,26638,12978,23491,2687,3387,591,3474,13352,3588,3767,1616,5473,115162,0,8985,100,5,1.2,54,48,41,33.5,3.3,3.5,7453,4424,2178,4482,2956,1440,2607,298,376,66,386,0,190,294,26900,1807650,Hamilton
057,Hamilton,WESTFIELD-WASHINGTON SCHOOLS,2010,6145,91608,2591,179,NA,546,1866,38337,33674,NA,0,4557,50680,40152,40152,0,3384,0,4676,2468,69120,57036,30470,13902,31965,21838,9296,22765,2551,1378,854,4088,13894,2306,1589,699,9796,209580,0,11480,100,2.8,0.2,41.8,36.8,55.3,43.8,3.7,5.1,9275,4959,2262,5202,3554,1513,3705,415,224,139,665,0,106,294,26900,1813080,Hamilton
057,Hamilton,CARMEL CLAY SCHOOLS,2010,15593,205777,20786,447,NA,996,10278,95330,82182,NA,0,12940,89661,58080,58080,0,5095,5945,10567,9974,159585,135335,85100,33985,86154,59922,24098,42633,6039,3301,641,6451,26201,6548,13633,1563,9054,197810,0,12880,100,10.1,0.2,46.3,39.9,43.6,28.2,5.4,5.1,8668,5458,2180,5522,3843,1545,2734,387,212,41,414,9065,208,294,26900,1801200,Hamilton
057,Hamilton,HAMILTON HEIGHTS SCHOOL CORPORATION,2010,2298,29852,1224,88,NA,371,675,15087,13426,NA,0,1616,13541,10159,10159,0,1077,103,1105,1097,24372,18655,9861,4781,9551,6302,3134,8169,937,734,441,1039,5018,935,4481,630,606,23430,0,3107,100,4.1,0.3,50.5,45,45.4,34,4,3.7,8113,4291,2081,4156,2742,1364,3555,408,319,192,452,90,45,294,26900,1804260,Hamilton
057,Hamilton,HAMILTON SOUTHEASTERN SCHOOLS,2010,17937,215603,6860,351,NA,1251,5258,105756,94591,NA,0,10876,102987,86876,86876,0,6284,0,7934,1893,154691,140044,77998,43655,82266,52166,28980,50224,6840,4541,2539,8143,28161,7554,13113,1436,98,316082,0,20798,100,3.2,0.2,49.1,43.9,47.8,40.3,2.9,3.7,7771,4348,2434,4586,2908,1616,2800,381,253,142,454,0,289,294,26900,1810650,Hamilton
059,Hancock,GREENFIELD-CENTRAL COMMUNITY SCHOOLS,2010,4686,72493,8898,399,NA,571,4346,30022,25775,NA,0,4105,33573,20267,20267,0,4278,6583,1891,554,55146,48693,28305,11004,27263,18798,5620,19463,5391,1738,3949,2200,6185,1967,3930,2414,109,114382,22862,25015,100,12.3,0.6,41.4,35.6,46.3,28,15,2.6,10379,6040,2348,5818,4012,1199,4153,1150,371,843,469,3582,142,294,26900,1804050,Hancock
059,Hancock,EASTERN HANCOCK COUNTY COMMUNITY SCHOOL CORPORATION,2010,1099,12830,560,31,NA,146,383,7240,6258,NA,0,963,5030,3756,3756,0,706,0,469,99,9613,8105,4874,1753,4664,3322,1194,2944,57,170,383,559,1775,497,962,532,14,11816,104,739,100,4.4,0.2,56.4,48.8,39.2,29.3,5.5,3.7,7362,4435,1595,4244,3023,1086,2679,52,155,348,509,0,19,294,26900,1803120,Hancock
059,Hancock,MT VERNON COMMUNITY SCHOOL CORPORATION,2010,3679,44954,2029,90,NA,431,1508,21760,19316,NA,0,2359,21165,15670,15670,0,2283,0,1769,1443,33255,26927,15635,6787,16507,10218,5814,8894,607,694,697,1366,5530,1526,2073,1449,2806,129475,0,2800,100,4.5,0.2,48.4,43,47.1,34.9,5.1,3.9,7317,4250,1845,4487,2777,1580,2418,165,189,189,371,0,85,294,26900,1807260,Hancock
059,Hancock,SOUTHERN HANCOCK COUNTY COMMUNITY SCHOOL CORPORATION,2010,3356,39485,1721,149,NA,299,1273,20897,18527,NA,0,2298,16867,11709,11709,0,2098,0,2010,1050,29740,25321,15041,6436,14634,9819,4316,8964,563,775,326,1526,5774,1723,1632,1295,1492,60008,0,3921,100,4.4,0.4,52.9,46.9,42.7,29.7,5.3,5.1,7524,4482,1918,4361,2926,1286,2671,168,231,97,455,0,72,294,26900,1810710,Hancock
061,Harrison,SOUTHERN HARRISON COMMUNITY SCHOOLS,2010,3180,41656,5011,957,NA,687,1659,21042,18320,NA,0,2677,15603,10160,10160,0,3606,703,937,197,33354,29016,16207,6912,15645,10949,4077,12104,1761,1531,1243,1769,5800,1267,2658,1321,359,54905,0,2965,100,12,2.3,50.5,44,37.5,24.4,10.3,2.2,9121,5097,2174,4920,3443,1282,3806,554,481,391,556,1708,45,350,31140,1810360,Harrison
061,Harrison,LANESVILLE COMMUNITY SCHOOL CORPORATION,2010,675,8249,327,0,NA,70,257,4219,3639,NA,0,574,3703,1350,1350,0,415,0,346,1592,5458,5205,3206,1267,3038,2093,851,1830,186,180,114,398,952,337,90,148,15,3875,0,420,100,4,0,51.1,44.1,44.9,16.4,5,4.2,7711,4750,1877,4501,3101,1261,2711,276,267,169,590,0,6,350,31140,1803720,Harrison
061,Harrison,NORTH HARRISON COMMUNITY SCHOOL CORPORATION,2010,2279,27672,1595,506,NA,507,582,15459,13670,NA,0,1747,10618,6318,6318,0,1493,0,855,1952,25010,19130,10418,5588,11727,7453,3828,6440,706,647,188,789,4110,963,4834,0,1046,29458,10000,1783,100,5.8,1.8,55.9,49.4,38.4,22.8,5.4,3.1,8392,4571,2452,5146,3270,1680,2826,310,284,82,346,0,42,350,31140,1800690,Harrison
063,Hendricks,BROWNSBURG COMMUNITY SCHOOL CORPORATION,2010,7340,98081,4525,130,NA,745,2473,45921,39988,NA,0,5815,47635,36046,36046,0,4797,569,3651,2572,74758,59786,36840,16082,36147,24616,10427,20569,2967,3079,510,3339,10674,3070,4917,581,9474,193479,139,8525,100,4.6,0.1,46.8,40.8,48.6,36.8,5.5,3.7,8103,5019,2191,4925,3354,1421,2802,404,419,69,455,1177,118,294,26900,1801020,Hendricks
063,Hendricks,DANVILLE COMMUNITY SCHOOL CORPORATION,2010,2624,32056,1699,73,NA,358,820,15649,13726,NA,0,1880,14708,11705,11705,0,1616,50,1134,203,25992,20779,12395,5360,10546,7311,3061,9032,1325,909,658,1563,4577,1201,1333,381,3499,60120,145,2504,100,5.3,0.2,48.8,42.8,45.9,36.5,5.2,3.5,7917,4724,2043,4019,2786,1167,3442,505,346,251,596,448,43,294,26900,1802550,Hendricks
063,Hendricks,PLAINFIELD COMMUNITY SCHOOL CORPORATION,2010,4621,61112,3019,257,NA,575,1388,28876,25346,NA,0,3436,29217,23934,23934,0,2637,4,1823,819,42158,35224,21997,8831,21417,15037,5892,12068,796,1340,925,2517,6490,1739,5936,701,297,134645,0,6148,100,4.9,0.4,47.3,41.5,47.8,39.2,4.3,3,7612,4760,1911,4635,3254,1275,2612,172,290,200,545,799,94,294,26900,1808970,Hendricks
063,Hendricks,AVON COMMUNITY SCHOOL CORPORATION,2010,8493,115664,5943,287,NA,945,3212,54374,47308,NA,0,6975,55347,45450,45450,0,6014,31,3389,463,93290,76108,46427,19274,39784,27874,11089,33269,3978,3351,1893,5620,18427,3055,3296,907,12979,270259,0,9386,100,5.1,0.2,47,40.9,47.9,39.3,5.2,2.9,8957,5467,2269,4684,3282,1306,3917,468,395,223,662,1499,91,294,26900,1800270,Hendricks
063,Hendricks,MILL CREEK COMMUNITY SCHOOL CORPORATION,2010,1590,19272,873,189,NA,228,456,10488,9259,NA,0,1207,7911,5922,5922,0,1235,2,577,175,14002,11992,7289,2780,6373,4510,1680,5046,353,333,454,985,2921,573,1159,181,670,24882,0,1615,100,4.5,1,54.4,48,41,30.7,6.4,3,7526,4584,1748,4008,2836,1057,3174,222,209,286,619,0,22,294,26900,1806660,Hendricks
063,Hendricks,NORTH WEST HENDRICKS SCHOOLS,2010,1882,25862,1249,237,NA,0,701,11267,10139,NA,0,1089,13346,10697,10697,0,1286,0,1263,100,21909,14784,7250,3276,7426,4960,2145,6489,584,266,429,1093,4117,869,6768,244,113,68233,0,1706,100,4.8,0.9,43.6,39.2,51.6,41.4,5,4.9,7852,3852,1741,3946,2635,1140,3448,310,141,228,581,311,39,294,26900,1808100,Hendricks
065,Henry,BLUE RIVER VALLEY SCHOOLS,2010,732,9494,732,87,NA,131,351,5242,4533,NA,0,701,3520,2642,2642,0,319,0,258,301,7751,6751,4100,1727,4049,2823,1157,2426,230,188,244,547,1217,276,487,62,451,9610,0,372,100,7.7,0.9,55.2,47.7,37.1,27.8,3.4,2.7,9221,5601,2359,5531,3857,1581,3314,314,257,333,747,163,8,294,35220,1800660,Henry
065,Henry,NEW CASTLE COMMUNITY SCHOOL CORPORATION,2010,3881,56341,7548,1204,NA,1095,3059,28837,24547,NA,0,4161,19956,9029,9029,0,708,7882,1176,1161,52220,45448,25724,14626,28399,17804,9758,14744,1732,1581,629,3202,7600,2305,3264,3191,317,15428,79,1867,100,13.4,2.1,51.2,43.6,35.4,16,15.2,2.1,11517,6628,3769,7317,4587,2514,3799,446,407,162,825,2190,129,294,35220,1807440,Henry
065,Henry,C A BEARD MEMORIAL SCHOOL CORPORATION,2010,1321,13742,761,222,NA,205,334,8742,7456,NA,0,1256,4239,3322,3322,0,409,0,435,73,13881,11800,6709,2711,5829,4120,1573,5446,359,512,346,839,3390,525,453,942,686,21572,0,1719,100,5.5,1.6,63.6,54.3,30.8,24.2,3,3.2,8874,5079,2052,4413,3119,1191,4123,272,388,262,635,0,30,294,35220,1801060,Henry
065,Henry,SHENANDOAH SCHOOL CORPORATION,2010,1338,14804,807,253,NA,229,325,9140,8139,NA,0,978,4857,3793,3793,0,524,0,415,125,12758,10375,5764,2917,6038,3952,1977,3916,184,205,904,659,1964,421,876,884,623,7729,0,1409,100,5.5,1.7,61.7,55,32.8,25.6,3.5,2.8,7753,4308,2180,4513,2954,1478,2927,138,153,676,493,0,23,294,35220,1808280,Henry
065,Henry,SOUTH HENRY SCHOOL CORPORATION,2010,843,10121,520,110,NA,183,227,5967,5171,NA,0,781,3634,2813,2813,0,262,0,287,272,8083,6758,4046,1344,3899,2893,938,2633,152,310,285,417,1469,226,583,689,53,6027,0,379,100,5.1,1.1,59,51.1,35.9,27.8,2.6,2.8,8017,4800,1594,4625,3432,1113,3123,180,368,338,495,0,15,294,35220,1810380,Henry
067,Howard,NORTHWESTERN SCHOOL CORPORATION,2010,1587,21086,926,268,NA,136,522,11341,9986,NA,0,1329,8819,7521,7521,0,543,0,725,30,16454,14910,8574,3586,8183,5685,2320,6159,287,952,401,1409,3110,568,1402,2,140,20020,0,1105,100,4.4,1.3,53.8,47.4,41.8,35.7,2.6,3.4,9391,5403,2260,5156,3582,1462,3881,181,600,253,888,0,26,316,29020,1802040,Howard
067,Howard,EASTERN-HOWARD COMMUNITY SCHOOL CORPORATION,2010,1300,15370,785,156,NA,168,461,8508,7493,NA,0,997,6077,4856,4856,0,432,75,604,110,12288,10447,6333,2453,5915,4206,1580,3967,433,275,258,853,2148,565,884,125,832,16699,152,1598,100,5.1,1,55.4,48.8,39.5,31.6,3.3,3.9,8008,4872,1887,4550,3235,1215,3052,333,212,198,656,0,18,316,29020,1803150,Howard
067,Howard,WESTERN SCHOOL CORPORATION,2010,2508,27092,2079,386,NA,350,1343,15697,13660,NA,0,1993,9316,7225,7225,0,368,0,1033,690,23519,20379,11994,5320,12123,8389,3393,7502,675,299,668,1077,4783,754,2500,182,458,28665,0,1865,100,7.7,1.4,57.9,50.4,34.4,26.7,1.4,3.8,8121,4782,2121,4834,3345,1353,2991,269,119,266,429,0,44,316,29020,1804470,Howard
067,Howard,KOKOMO CENTER TOWNSHIP CONSOLIDATED SCHOOL CORPORATION,2010,6672,93411,17351,3098,NA,2144,7501,52977,45647,NA,0,7161,23083,19211,19211,0,1016,506,1146,1204,84016,75447,43651,21528,43015,27942,13772,29146,6234,4151,861,4060,13840,3286,6656,27,1886,35541,1450,3245,100,18.6,3.3,56.7,48.9,24.7,20.6,1.6,1.2,11261,6542,3227,6447,4188,2064,4368,934,622,129,609,4608,169,316,29020,1805370,Howard
067,Howard,TAYLOR COMMUNITY SCHOOL CORPORATION,2010,1429,17766,1133,303,NA,315,515,10838,9477,NA,0,1335,5795,4539,4539,0,624,30,524,78,14672,13580,7914,3367,8230,5520,2385,4762,515,309,510,991,2437,588,748,220,124,15060,0,1265,100,6.4,1.7,61,53.3,32.6,25.5,3.7,2.9,9498,5538,2356,5759,3863,1669,3332,360,216,357,693,0,26,316,29020,1811250,Howard
069,Huntington,HUNTINGTON COUNTY COMMUNITY SCHOOL CORPORATION,2010,5914,68418,7878,1231,NA,1431,3275,39839,34461,NA,0,5283,20701,16055,16055,0,2379,0,1948,319,57739,53399,30801,14841,31158,20836,9440,19295,3344,2359,841,3102,9649,2946,3008,194,1138,45955,0,3696,100,11.5,1.8,58.2,50.4,30.3,23.5,3.5,2.8,8982,5208,2509,5269,3523,1596,3263,565,399,142,525,1941,95,258,26540,1804710,Huntington
183,Whitley,REGION 8 EDUCATION SERVICE CENTER,2010,0,2181,184,0,NA,0,35,222,0,NA,0,222,1775,0,0,0,0,1623,0,152,2003,1631,484,224,629,80,19,1000,0,417,223,0,360,2,351,21,0,0,0,0,100,8.4,0,10.2,0,81.4,0,74.4,0,0,0,0,0,0,0,0,0,0,0,0,149,0,258,23060,1800110,Whitley
071,Jackson,BROWNSTOWN CENTRAL COMMUNITY SCHOOL CORPORATION,2010,1771,20691,1371,392,NA,355,624,11867,10377,NA,0,1471,7453,4948,4948,0,682,366,613,844,17016,14543,9427,3230,8807,6464,2171,4979,454,517,244,874,2890,757,1837,242,394,7100,0,1060,100,6.6,1.9,57.4,50.2,36,23.9,5.1,3,8196,5323,1824,4973,3650,1226,2811,256,292,138,494,0,19,N,42980,1801050,Jackson
071,Jackson,SEYMOUR COMMUNITY SCHOOLS,2010,4115,50763,6078,860,NA,1047,3364,27393,24049,NA,0,3275,17292,12449,12449,0,2113,1,1304,1425,41777,35999,21098,10013,22601,14940,7228,11363,1052,1437,457,2177,6240,2035,3866,394,1518,28830,7170,9865,100,12,1.7,54,47.4,34.1,24.5,4.2,2.6,8730,5127,2433,5492,3631,1757,2761,256,349,111,529,807,69,N,42980,1810080,Jackson
071,Jackson,CROTHERSVILLE COMMUNITY SCHOOLS,2010,543,7445,468,109,NA,114,245,4445,3926,NA,0,504,2532,1810,1810,0,366,114,168,74,6160,5611,2918,1423,3542,2136,1331,1811,69,52,337,257,1096,258,403,19,127,8415,0,390,100,6.3,1.5,59.7,52.7,34,24.3,6.4,2.3,10330,5374,2621,6523,3934,2451,3335,127,96,621,473,0,15,N,42980,1812060,Jackson
071,Jackson,MEDORA COMMUNITY SCHOOL CORPORATION,2010,263,3490,261,90,NA,70,64,2269,1935,NA,0,334,960,714,714,0,143,0,31,72,3135,2764,1703,604,1428,1139,225,1251,57,66,226,140,762,85,152,41,178,3730,0,172,100,7.5,2.6,65,55.4,27.5,20.5,4.1,0.9,10510,6475,2297,5430,4331,856,4757,217,251,859,532,37,0,N,42980,1801230,Jackson
073,Jasper,KANKAKEE VALEEY SCHOOL CORPORATN,2010,3578,46076,2945,637,NA,954,1354,23168,20287,NA,0,2841,19963,13271,13271,0,1597,59,1104,3932,33264,28556,17315,7529,18014,12111,5536,9223,1059,1083,550,1605,4926,1319,3155,14,1539,55875,47500,3880,100,6.4,1.4,50.3,44,43.3,28.8,3.6,2.4,7963,4839,2104,5035,3385,1547,2578,296,303,154,449,0,40,176,16980,1805280,Jasper
073,Jasper,RENSSELAER CTL SCHOOL CORPORATION,2010,1817,19904,1677,328,NA,479,870,11639,9886,NA,0,1724,6588,5147,5147,0,741,74,500,126,16206,13909,8228,3573,8094,5438,2462,5088,534,455,441,1027,2631,727,2090,203,4,5836,166,1075,100,8.4,1.6,58.5,49.7,33.1,25.9,4.1,2.5,7647,4528,1966,4455,2993,1355,2800,294,250,243,565,0,29,176,16980,1809420,Jasper
075,Jay,JAY COUNTY SCHOOL CORPORATION,2010,3620,46517,4846,1388,NA,883,1668,27799,23699,NA,0,3947,13872,11172,11172,0,1452,14,1050,184,38260,35373,19375,11123,21512,13293,7449,12198,1645,877,540,2116,7020,1663,2162,50,675,51431,300,1906,100,10.4,3,59.8,50.9,29.8,24,3.2,2.3,9726,5352,3073,5943,3672,2058,3370,454,242,149,585,907,153,N,N,1804980,Jay
077,Jefferson,SOUTHWESTERN JEFFERSON COUNTY CONSOLIDATED SCHOOLS,2010,1364,17385,1292,363,NA,384,545,11108,9843,NA,0,1237,4985,3673,3673,0,436,0,536,340,15872,13508,7662,3589,8136,5426,2419,4736,335,492,569,878,2462,636,1487,826,51,8447,0,837,100,7.4,2.1,63.9,56.6,28.7,21.1,2.5,3.1,9898,5617,2631,5960,3978,1773,3472,246,361,417,644,0,28,N,31500,1810800,Jefferson
077,Jefferson,MADISON CONSOLIDATED SCHOOLS,2010,3356,47552,3331,1034,NA,834,1463,24311,21152,NA,0,3107,19910,11706,11706,0,964,98,1014,6128,39221,33695,18303,11648,18282,12555,5082,14048,841,1702,476,1737,9292,1365,2881,1540,1105,24140,0,2885,100,7,2.2,51.1,44.5,41.9,24.6,2.2,2.1,10016,5454,3471,5448,3741,1514,4186,251,507,142,518,0,52,N,31500,1806120,Jefferson
077,Jefferson,MADISON AREA EDUCATION SPECIAL SERVICE UNIT,2010,0,8634,4495,0,NA,0,153,153,0,NA,0,153,3986,0,0,0,0,3897,0,89,8820,8305,5432,1557,6003,4058,1049,2149,1255,265,183,0,446,153,515,0,0,0,0,0,100,52.1,0,1.8,0,46.2,0,45.1,0,0,0,0,0,0,0,0,0,0,0,0,4342,0,N,31500,1806100,Jefferson
079,Jennings,JENNINGS COUNTY SCHOOL CORPORATN,2010,5119,65475,6331,1157,NA,1625,3549,36776,32247,NA,0,4431,22368,11055,11055,0,8929,0,1263,1121,56699,53126,27414,17951,28975,19216,9290,21009,3229,1424,375,2649,13332,3142,2872,533,168,24737,485,2053,100,9.7,1.8,56.2,49.3,34.2,16.9,13.6,1.9,10240,5355,3507,5660,3754,1815,4104,631,278,73,517,0,98,294,35860,1805190,Jennings
081,Johnson,EDINBURGH COMMUNITY SCHOOL CORPORATION,2010,892,12299,1967,342,NA,285,1340,7411,6487,NA,0,917,2921,2171,2171,0,344,86,254,66,9702,8472,5216,2100,5392,3733,1454,2667,190,215,382,641,1239,413,552,368,310,6275,0,520,100,16,2.8,60.3,52.7,23.7,17.7,3.5,2.1,9488,5848,2354,6045,4185,1630,2990,213,241,428,719,0,7,294,26900,1803240,Johnson
081,Johnson,FRANKLIN COMMUNITY SCHOOL CORPORATION,2010,5007,65240,3509,756,NA,1109,1644,34020,29595,NA,0,4347,27711,22650,22650,0,3136,0,1533,392,52328,40590,23717,10141,23550,16155,6756,14946,1235,1694,611,2562,8844,2094,3376,673,7689,152310,0,4621,100,5.4,1.2,52.1,45.4,42.5,34.7,4.8,2.3,8101,4737,2025,4703,3226,1349,2985,247,338,122,512,0,78,294,26900,1803690,Johnson
081,Johnson,GREENWOOD COMMUNITY SCHOOL CORPORATION,2010,3875,42456,2869,724,NA,777,1368,25504,22450,NA,0,2995,14083,10710,10710,0,2105,0,1055,213,35793,30390,18434,8093,19694,13179,6117,9455,191,358,1146,2044,5716,1241,4664,608,131,21997,0,2804,100,6.8,1.7,60.1,52.9,33.2,25.2,5,2.5,7839,4757,2089,5082,3401,1579,2440,49,92,296,527,0,59,294,26900,1804110,Johnson
081,Johnson,NINEVEH-HENSLEY-JACKSON UNITED SCHOOLS,2010,1871,20416,1139,255,NA,290,594,11663,10316,NA,0,1325,7614,5547,5547,0,1195,0,682,190,16366,14709,9009,3756,7984,5558,2260,5978,448,823,472,1162,3073,747,1258,361,38,18078,0,1993,100,5.6,1.2,57.1,50.5,37.3,27.2,5.9,3.3,7861,4815,2007,4267,2971,1208,3195,239,440,252,621,0,22,294,26900,1807620,Johnson
081,Johnson,CLARK-PLEASANT COMMUNITY SCHOOL CORPORATION,2010,5781,80349,3190,389,NA,1066,1735,36857,32693,NA,0,4083,40302,25556,25556,0,3795,0,1850,9101,61498,52264,25668,12806,24561,16048,7998,25315,1413,1136,1008,3468,18290,2388,3166,624,5444,148264,109,6225,100,4,0.5,45.9,40.7,50.2,31.8,4.7,2.3,9025,4440,2215,4249,2776,1383,4379,244,197,174,600,0,81,294,26900,1801890,Johnson
081,Johnson,JOHNSON COUNTY SPECIAL EDUCATION SERVICE,2010,0,10394,8294,0,NA,0,3660,263,0,NA,0,263,1837,0,0,0,156,1645,18,18,9936,8562,6073,1884,2625,1984,558,5937,5439,57,76,0,365,0,239,1135,0,0,0,0,100,79.8,0,2.5,0,17.7,0,17.3,0.2,0,0,0,0,0,0,0,0,0,0,0,4634,0,294,26900,1805240,Johnson
081,Johnson,CENTRAL NINE VOCATIONAL TECHNICAL SCHOOL,2010,0,5869,632,14,NA,0,618,273,184,NA,0,89,4964,0,0,0,0,4518,293,153,7651,4765,2670,944,2305,1516,485,1927,269,103,505,217,833,533,2886,0,0,0,0,0,100,10.8,0.2,4.7,3.1,84.6,0,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,294,26900,1801470,Johnson
081,Johnson,CENTER GROVE COMMUNITY SCHOOL CORPORATION,2010,7638,92141,5048,313,NA,655,4080,46648,40694,NA,0,5869,40445,30627,30627,0,5236,0,3933,649,70214,57779,35438,14630,32798,22953,9399,21390,2223,3663,1051,3371,11082,3591,7199,694,4542,88721,7150,8643,100,5.5,0.3,50.6,44.2,43.9,33.2,5.7,4.3,7514,4640,1915,4294,3005,1231,2800,291,480,138,441,0,85,294,26900,1801440,Johnson
083,Knox,VINCENNES COMMUNITY SCHOOL CORPORATION,2010,2687,36754,5832,2138,NA,788,1867,20080,16928,NA,0,3108,10842,8080,8080,0,900,845,821,196,33124,28384,14920,7875,17660,11113,5803,9251,1150,787,517,1306,5491,1473,2761,892,1087,40334,0,1717,100,15.9,5.8,54.6,46.1,29.5,22,4.7,2.2,10519,5553,2931,6572,4136,2160,3443,428,293,192,486,1039,44,N,47180,1812120,Knox
083,Knox,NORTH KNOX SCHOOL CORPORATION,2010,1323,18065,1973,660,NA,377,702,10919,9620,NA,0,1274,5173,3997,3997,0,436,0,411,329,15827,14639,7588,4401,8705,5586,3032,5071,273,258,621,997,2922,863,457,283,448,7657,0,1297,100,10.9,3.7,60.4,53.3,28.6,22.1,2.4,2.3,10983,5735,3327,6580,4222,2292,3833,206,195,469,754,234,25,N,47180,1807830,Knox
083,Knox,SOUTH KNOX SCHOOL CORPORATION,2010,1184,14762,977,139,NA,158,492,7733,6815,NA,0,911,6052,5118,5118,0,404,0,403,127,12008,10513,5598,2711,6061,4047,1929,4003,418,369,171,534,2511,449,858,237,400,6880,0,800,100,6.6,0.9,52.4,46.2,41,34.7,2.7,2.7,8872,4728,2290,5117,3418,1629,3381,353,312,144,451,188,7,N,47180,1810410,Knox
085,Kosciusko,TIPPECANOE VALLEY SCHOOL CORPORATION,2010,2074,26967,2409,510,NA,621,770,14589,12703,NA,0,1850,9969,5738,5738,0,767,34,623,2807,19763,18903,10591,5299,10679,7055,3410,7269,1119,813,517,921,3899,955,803,29,28,20612,544,2013,100,8.9,1.9,54.1,47.1,37,21.3,3,2.3,9105,5107,2555,5149,3402,1644,3505,540,392,249,444,508,36,N,47700,1811370,Kosciusko
085,Kosciusko,WARSAW COMMUNITY SCHOOLS,2010,6903,80144,10355,1544,NA,1643,3836,45894,40274,NA,0,5546,23895,17735,17735,0,1700,220,719,3521,65794,59512,36211,14780,34891,24449,9468,21991,4027,1729,994,3356,11885,2630,5946,81,255,97540,0,3817,100,12.9,1.9,57.3,50.3,29.8,22.1,2.4,0.9,8585,5246,2141,5054,3542,1372,3186,583,250,144,486,3332,74,N,47700,1812420,Kosciusko
085,Kosciusko,WAWASEE COMMUNITY SCHOOL CORPORATION,2010,3319,40332,5069,446,NA,694,3271,22638,19677,NA,0,2909,12625,10928,10928,0,416,28,916,337,44217,31121,17254,9715,19390,11619,7290,10428,1121,946,640,1682,6039,1303,11108,64,1924,37655,0,3140,100,12.6,1.1,56.1,48.8,31.3,27.1,1.1,2.3,9363,5199,2927,5842,3501,2196,3142,338,285,193,507,658,52,N,47700,1805550,Kosciusko
085,Kosciusko,WHITKO COMMUNITY SCHOOL CORPORATION,2010,1913,22064,2069,43,NA,348,1248,12768,10910,NA,0,1825,7227,5341,5341,0,729,0,683,474,18174,16830,9751,4589,9831,6385,3115,6300,1002,433,386,1082,3397,699,1242,89,13,21090,0,1670,100,9.4,0.2,57.9,49.4,32.8,24.2,3.3,3.1,8797,5097,2399,5139,3338,1628,3293,524,226,202,566,430,33,N,47700,1813230,Kosciusko
087,Lagrange,LAKELAND SCHOOL CORPORATION,2010,2167,26992,2233,590,NA,776,484,15749,13677,NA,0,2044,9010,6891,6878,0,1184,22,563,350,21848,19419,11168,5719,11472,7455,3865,6912,630,812,410,1389,3671,1035,1959,448,22,3305,0,2180,100,8.3,2.2,58.3,50.7,33.4,25.5,4.5,2.1,8961,5154,2639,5294,3440,1784,3190,291,375,189,641,383,28,N,N,1805520,Lagrange
087,Lagrange,PRAIRIE HEIGHTS COMMUNITY SCHOOL CORPORATION,2010,1563,22099,927,239,NA,8,680,12824,10978,NA,0,1827,8348,6736,6736,0,903,0,500,209,16786,14881,8721,4140,9247,5962,3093,5027,590,476,305,576,3080,607,1266,445,194,4155,175,1385,100,4.2,1.1,58,49.7,37.8,30.5,4.1,2.3,9521,5580,2649,5916,3814,1979,3216,377,305,195,369,0,19,N,N,1809300,Lagrange
087,Lagrange,WESTVIEW SCHOOL CORPORATION,2010,2311,31472,2905,1047,NA,614,1244,15972,13752,NA,0,2180,12595,10429,10429,0,1028,0,556,582,26209,21660,12636,6464,12917,8572,3975,7874,674,986,750,1167,4297,869,2480,200,1869,22892,0,1662,100,9.2,3.3,50.7,43.7,40,33.1,3.3,1.8,9368,5468,2797,5589,3709,1720,3407,292,427,325,505,0,40,N,N,1813110,Lagrange
089,Lake,CROWN POINT COMMUNITY SCHOOL CORPORATION,2010,7577,85109,4263,630,NA,841,2792,45728,40157,NA,0,5506,35118,28830,28830,0,2343,0,3280,665,71716,57062,31564,16528,32225,20399,10821,21819,1783,1339,1086,4003,13608,3018,5917,2568,6169,165778,0,12763,100,5,0.7,53.7,47.2,41.3,33.9,2.8,3.9,7495,4166,2181,4253,2692,1428,2880,235,177,143,528,0,65,176,16980,1802490,Lake
